"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902969","mitotic DNA replication","2/88","17/18888",0.117647058823529,25.2513368983957,6.84394624610921,0.00278890119713278,0.182617250388254,0.172735733093992,"MCM6/RECQL5",2
"GO:0051306","mitotic sister chromatid separation","3/88","62/18888",0.0483870967741935,10.3856304985337,5.06435535640445,0.00303083325070034,0.189651793110526,0.17938963293932,"CDC16/DLGAP5/ZWILCH",3
"GO:1901970","positive regulation of mitotic sister chromatid separation","2/88","18/18888",0.111111111111111,23.8484848484848,6.63516321107825,0.00312803812705205,0.189651793110526,0.17938963293932,"CDC16/DLGAP5",2
"GO:0051983","regulation of chromosome segregation","4/88","131/18888",0.0305343511450382,6.55378209576683,4.36401963867745,0.00328751251575964,0.190191448412687,0.179900087203847,"CDC16/DLGAP5/SMARCA2/ZWILCH",4
"GO:0045682","regulation of epidermis development","3/88","65/18888",0.0461538461538462,9.90629370629371,4.92099780971312,0.00346551543365935,0.190191448412687,0.179900087203847,"NCOA3/PTCH1/ROCK2",3
"GO:2000434","regulation of protein neddylation","2/88","19/18888",0.105263157894737,22.5933014354067,6.44266140072471,0.0034854877534396,0.190191448412687,0.179900087203847,"COPS3/COPS4",2
"GO:0034244","negative regulation of transcription elongation by RNA polymerase II","2/88","20/18888",0.1,21.4636363636364,6.26438982510104,0.00386107602083971,0.197518170191082,0.186830356139974,"NELFCD/RECQL5",2
"GO:1902004","positive regulation of amyloid-beta formation","2/88","20/18888",0.1,21.4636363636364,6.26438982510104,0.00386107602083971,0.197518170191082,0.186830356139974,"ROCK2/SLC2A13",2
"GO:0007098","centrosome cycle","4/88","139/18888",0.0287769784172662,6.17658600392413,4.19088439438916,0.00406261556093277,0.201530353734756,0.190625438281726,"CEP76/HAUS1/ROCK2/RTTN",4
"GO:0006268","DNA unwinding involved in DNA replication","2/88","21/18888",0.0952380952380952,20.4415584415584,6.09864282975431,0.00425463006602393,0.204847924061211,0.193763493099727,"MCM6/RECQL5",2
"GO:1904019","epithelial cell apoptotic process","4/88","147/18888",0.0272108843537415,5.8404452690167,4.03080234508044,0.00495295886252182,0.221196873037888,0.209227791684875,"EIF2S1/JAK2/PLA2R1/UMODL1",4
"GO:1905818","regulation of chromosome separation","3/88","74/18888",0.0405405405405405,8.7014742014742,4.54143451806157,0.00499080678257222,0.221196873037888,0.209227791684875,"CDC16/DLGAP5/ZWILCH",3
"GO:0032785","negative regulation of DNA-templated transcription, elongation","2/88","23/18888",0.0869565217391304,18.6640316205534,5.79921551082073,0.00509494995525609,0.221196873037888,0.209227791684875,"NELFCD/RECQL5",2
"GO:0051298","centrosome duplication","3/88","75/18888",0.04,8.58545454545455,4.50326097179116,0.00518144567828462,0.221196873037888,0.209227791684875,"CEP76/ROCK2/RTTN",3
"GO:0042430","indole-containing compound metabolic process","2/88","24/18888",0.0833333333333333,17.8863636363636,5.66328954034579,0.00554137597005441,0.221196873037888,0.209227791684875,"IDO1/KYNU",2
"GO:0031023","microtubule organizing center organization","4/88","152/18888",0.0263157894736842,5.64832535885167,3.93662254669829,0.00557122554928195,0.221196873037888,0.209227791684875,"CEP76/HAUS1/ROCK2/RTTN",4
"GO:0033044","regulation of chromosome organization","5/88","247/18888",0.0202429149797571,4.34486566065513,3.62023243410226,0.00596484172958509,0.221196873037888,0.209227791684875,"CDC16/DLGAP5/SETDB2/SMARCA2/ZWILCH",5
"GO:0032508","DNA duplex unwinding","3/88","79/18888",0.0379746835443038,8.15074798619102,4.35738632891258,0.00598764656044076,0.221196873037888,0.209227791684875,"MCM6/MCMDC2/RECQL5",3
"GO:0035268","protein mannosylation","2/88","25/18888",0.08,17.1709090909091,5.53532288601949,0.00600508809008332,0.221196873037888,0.209227791684875,"DPY19L3/TMEM260",2
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","2/88","25/18888",0.08,17.1709090909091,5.53532288601949,0.00600508809008332,0.221196873037888,0.209227791684875,"ROCK2/SLC2A13",2
"GO:1901990","regulation of mitotic cell cycle phase transition","6/88","356/18888",0.0168539325842697,3.61746680286006,3.41105668895588,0.00637666174886157,0.221196873037888,0.209227791684875,"CDC16/DLGAP5/RPA2/RRM2B/SMARCA2/ZWILCH",6
"GO:0009435","NAD biosynthetic process","2/88","26/18888",0.0769230769230769,16.5104895104895,5.41454801979418,0.00648591930715859,0.221196873037888,0.209227791684875,"IDO1/KYNU",2
"GO:0051560","mitochondrial calcium ion homeostasis","2/88","26/18888",0.0769230769230769,16.5104895104895,5.41454801979418,0.00648591930715859,0.221196873037888,0.209227791684875,"MCUB/SLC25A27",2
"GO:0097502","mannosylation","2/88","26/18888",0.0769230769230769,16.5104895104895,5.41454801979418,0.00648591930715859,0.221196873037888,0.209227791684875,"DPY19L3/TMEM260",2
"GO:0046488","phosphatidylinositol metabolic process","4/88","164/18888",0.024390243902439,5.2350332594235,3.72669057278559,0.00726068999880088,0.222783898851727,0.210728942681343,"MTMR11/PIK3R3/PLCB4/SH3YL1",4
"GO:0032392","DNA geometric change","3/88","85/18888",0.0352941176470588,7.57540106951872,4.15682785281935,0.00733063859403947,0.222783898851727,0.210728942681343,"MCM6/MCMDC2/RECQL5",3
"GO:0019359","nicotinamide nucleotide biosynthetic process","2/88","28/18888",0.0714285714285714,15.3311688311688,5.19198806419346,0.0074982767431337,0.222783898851727,0.210728942681343,"IDO1/KYNU",2
"GO:0019363","pyridine nucleotide biosynthetic process","2/88","28/18888",0.0714285714285714,15.3311688311688,5.19198806419346,0.0074982767431337,0.222783898851727,0.210728942681343,"IDO1/KYNU",2
"GO:0045116","protein neddylation","2/88","28/18888",0.0714285714285714,15.3311688311688,5.19198806419346,0.0074982767431337,0.222783898851727,0.210728942681343,"COPS3/COPS4",2
"GO:0045606","positive regulation of epidermal cell differentiation","2/88","28/18888",0.0714285714285714,15.3311688311688,5.19198806419346,0.0074982767431337,0.222783898851727,0.210728942681343,"NCOA3/PTCH1",2
"GO:0010232","vascular transport","3/88","87/18888",0.0344827586206897,7.4012539184953,4.09428535461894,0.00781468995816883,0.222783898851727,0.210728942681343,"ABCC5/SLC22A3/SLC2A13",3
"GO:0032370","positive regulation of lipid transport","3/88","87/18888",0.0344827586206897,7.4012539184953,4.09428535461894,0.00781468995816883,0.222783898851727,0.210728942681343,"ABCA5/PLA2R1/PTCH1",3
"GO:0150104","transport across blood-brain barrier","3/88","87/18888",0.0344827586206897,7.4012539184953,4.09428535461894,0.00781468995816883,0.222783898851727,0.210728942681343,"ABCC5/SLC22A3/SLC2A13",3
"GO:1905820","positive regulation of chromosome separation","2/88","29/18888",0.0689655172413793,14.8025078369906,5.08910688935526,0.00802947466844954,0.222783898851727,0.210728942681343,"CDC16/DLGAP5",2
"GO:2000273","positive regulation of signaling receptor activity","2/88","29/18888",0.0689655172413793,14.8025078369906,5.08910688935526,0.00802947466844954,0.222783898851727,0.210728942681343,"JAK2/NCOA3",2
"GO:1901606","alpha-amino acid catabolic process","3/88","90/18888",0.0333333333333333,7.15454545454546,4.0041037066243,0.00857545083756792,0.227337187753781,0.215035850680521,"FAH/IDO1/KYNU",3
"GO:0043392","negative regulation of DNA binding","2/88","30/18888",0.0666666666666667,14.3090909090909,4.99120151937478,0.0085771350899737,0.227337187753781,0.215035850680521,"GZMA/JAK2",2
"GO:0033273","response to vitamin","3/88","91/18888",0.032967032967033,7.07592407592408,3.97495910916244,0.00883836282804857,0.227337187753781,0.215035850680521,"HLCS/KYNU/TRIM24",3
"GO:0071103","DNA conformation change","3/88","92/18888",0.0326086956521739,6.99901185770751,3.94625202239102,0.00910596734902733,0.227337187753781,0.215035850680521,"MCM6/MCMDC2/RECQL5",3
"GO:0072525","pyridine-containing compound biosynthetic process","2/88","31/18888",0.0645161290322581,13.8475073313783,4.89787077070558,0.00914109668129605,0.227337187753781,0.215035850680521,"IDO1/KYNU",2
"GO:0000724","double-strand break repair via homologous recombination","4/88","176/18888",0.0227272727272727,4.87809917355372,3.53638094729119,0.00925834277695456,0.227337187753781,0.215035850680521,"MCM6/MCMDC2/RECQL5/RPA2",4
"GO:0072331","signal transduction by p53 class mediator","4/88","177/18888",0.0225988700564972,4.85053929121726,3.52130460546908,0.00943938139262576,0.227337187753781,0.215035850680521,"COPS3/PLA2R1/RRM2B/TRIM24",4
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","6/88","389/18888",0.0154241645244216,3.31058658565085,3.15040816045743,0.009651714286512,0.227337187753781,0.215035850680521,"CDC16/FBXO38/MARCHF6/PBK/PSMA4/TRPC4AP",6
"GO:0006260","DNA replication","5/88","278/18888",0.0179856115107914,3.86036625245258,3.28711394239144,0.00967938455697228,0.227337187753781,0.215035850680521,"CHAF1B/MCM6/RECQL5/RPA2/RRM2B",5
"GO:0021532","neural tube patterning","2/88","32/18888",0.0625,13.4147727272727,4.80875753135982,0.0097211992319882,0.227337187753781,0.215035850680521,"PTCH1/WDR19",2
"GO:0045684","positive regulation of epidermis development","2/88","32/18888",0.0625,13.4147727272727,4.80875753135982,0.0097211992319882,0.227337187753781,0.215035850680521,"NCOA3/PTCH1",2
"GO:0000725","recombinational repair","4/88","181/18888",0.0220994475138122,4.74334505273732,3.4621109145629,0.0101865918861109,0.234865505881178,0.222156807479158,"MCM6/MCMDC2/RECQL5/RPA2",4
"GO:0006979","response to oxidative stress","6/88","398/18888",0.0150753768844221,3.23572407492005,3.08414782246383,0.0107219440438727,0.241771448051909,0.228689065417714,"EIF2S1/JAK2/PLA2R1/RRM2B/SESN1/STAU2",6
"GO:0006576","biogenic amine metabolic process","3/88","98/18888",0.0306122448979592,6.57050092764378,3.78257719848958,0.0108110611355731,0.241771448051909,0.228689065417714,"IDO1/KYNU/SLC22A3",3
"GO:0006891","intra-Golgi vesicle-mediated transport","2/88","34/18888",0.0588235294117647,12.6256684491979,4.64194020670122,0.0109291919094937,0.241771448051909,0.228689065417714,"COPA/COPG2",2
"GO:1901992","positive regulation of mitotic cell cycle phase transition","3/88","99/18888",0.0303030303030303,6.50413223140496,3.75663088349244,0.0111119638369164,0.242537130680428,0.229413316548828,"CDC16/DLGAP5/RRM2B",3
"GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","2/88","38/18888",0.0526315789473684,11.2966507177033,4.34686350813965,0.0135319418311245,0.28447136793605,0.269078469751426,"COPS3/PLA2R1",2
"GO:0070316","regulation of G0 to G1 transition","2/88","38/18888",0.0526315789473684,11.2966507177033,4.34686350813965,0.0135319418311245,0.28447136793605,0.269078469751426,"RRM2B/SMARCA2",2
"GO:0032373","positive regulation of sterol transport","2/88","39/18888",0.0512820512820513,11.006993006993,4.27991993012437,0.0142206375494699,0.28447136793605,0.269078469751426,"ABCA5/PTCH1",2
"GO:0032376","positive regulation of cholesterol transport","2/88","39/18888",0.0512820512820513,11.006993006993,4.27991993012437,0.0142206375494699,0.28447136793605,0.269078469751426,"ABCA5/PTCH1",2
"GO:0045616","regulation of keratinocyte differentiation","2/88","39/18888",0.0512820512820513,11.006993006993,4.27991993012437,0.0142206375494699,0.28447136793605,0.269078469751426,"NCOA3/ROCK2",2
"GO:0060999","positive regulation of dendritic spine development","2/88","39/18888",0.0512820512820513,11.006993006993,4.27991993012437,0.0142206375494699,0.28447136793605,0.269078469751426,"LLPH/STAU2",2
"GO:0048608","reproductive structure development","5/88","307/18888",0.0162866449511401,3.49570624814925,3.01628249706144,0.0143742247982834,0.28447136793605,0.269078469751426,"ADAM32/PTCH1/SYCP2/UMODL1/WDR19",5
"GO:0045023","G0 to G1 transition","2/88","40/18888",0.05,10.7318181818182,4.21536560089907,0.0149242319224357,0.28447136793605,0.269078469751426,"RRM2B/SMARCA2",2
"GO:0009063","amino acid catabolic process","3/88","111/18888",0.027027027027027,5.8009828009828,3.47074285291792,0.0151017021696872,0.28447136793605,0.269078469751426,"FAH/IDO1/KYNU",3
"GO:0015850","organic hydroxy compound transport","5/88","311/18888",0.0160771704180064,3.45074539608302,2.98149785354175,0.0151234327180178,0.28447136793605,0.269078469751426,"ABCA5/PTCH1/RELCH/SLC22A3/SLC2A13",5
"GO:0061458","reproductive system development","5/88","311/18888",0.0160771704180064,3.45074539608302,2.98149785354175,0.0151234327180178,0.28447136793605,0.269078469751426,"ADAM32/PTCH1/SYCP2/UMODL1/WDR19",5
"GO:0071375","cellular response to peptide hormone stimulus","5/88","311/18888",0.0160771704180064,3.45074539608302,2.98149785354175,0.0151234327180178,0.28447136793605,0.269078469751426,"JAK2/PIK3R3/ROCK2/TBC1D4/UMODL1",5
"GO:0006302","double-strand break repair","5/88","312/18888",0.016025641025641,3.43968531468531,2.97289047430285,0.0153147533365304,0.28447136793605,0.269078469751426,"MCM6/MCMDC2/RECQL5/RPA2/SMARCA2",5
"GO:1905954","positive regulation of lipid localization","3/88","112/18888",0.0267857142857143,5.74918831168831,3.448821878581,0.015466067041117,0.28447136793605,0.269078469751426,"ABCA5/PLA2R1/PTCH1",3
"GO:0033260","nuclear DNA replication","2/88","41/18888",0.048780487804878,10.470066518847,4.15305558915755,0.0156425744861892,0.284521049265464,0.269125462797478,"MCM6/RECQL5",2
"GO:0098813","nuclear chromosome segregation","5/88","317/18888",0.0157728706624606,3.38543160309722,2.93037267756088,0.0162957484315807,0.293144397609864,0.277282197141182,"CDC16/DLGAP5/SMARCA2/SYCP2/ZWILCH",5
"GO:0043434","response to peptide hormone","6/88","438/18888",0.0136986301369863,2.94022415940224,2.81083064429544,0.016512497057794,0.293814757430531,0.277916283432666,"JAK2/PIK3R3/ROCK2/TBC1D4/TRIM24/UMODL1",6
"GO:0007099","centriole replication","2/88","43/18888",0.0465116279069767,9.9830866807611,4.03464798006696,0.0171229075773622,0.30139999681873,0.285091081452176,"CEP76/RTTN",2
"GO:1901989","positive regulation of cell cycle phase transition","3/88","117/18888",0.0256410256410256,5.5034965034965,3.3430506573647,0.0173622009788161,0.301825712748424,0.285493761664748,"CDC16/DLGAP5/RRM2B",3
"GO:0007088","regulation of mitotic nuclear division","3/88","118/18888",0.0254237288135593,5.45685670261942,3.32262585163659,0.0177563313243583,0.301825712748424,0.285493761664748,"CDC16/DLGAP5/ZWILCH",3
"GO:0009308","amine metabolic process","3/88","118/18888",0.0254237288135593,5.45685670261942,3.32262585163659,0.0177563313243583,0.301825712748424,0.285493761664748,"IDO1/KYNU/SLC22A3",3
"GO:0045840","positive regulation of mitotic nuclear division","2/88","44/18888",0.0454545454545455,9.75619834710744,3.97831605831806,0.0178846024047631,0.301825712748424,0.285493761664748,"CDC16/DLGAP5",2
"GO:0006282","regulation of DNA repair","4/88","215/18888",0.0186046511627907,3.99323467230444,3.0199298178084,0.0181112752525063,0.302532220289315,0.28616203970394,"RECQL5/RPA2/SMARCA2/SUPT20H",4
"GO:0044786","cell cycle DNA replication","2/88","45/18888",0.0444444444444444,9.53939393939394,3.92375772126484,0.0186604540103386,0.307541085190749,0.290899872241,"MCM6/RECQL5",2
"GO:0044772","mitotic cell cycle phase transition","6/88","451/18888",0.0133037694013304,2.85547268695827,2.72861090518178,0.0187868714227702,0.307541085190749,0.290899872241,"CDC16/DLGAP5/RPA2/RRM2B/SMARCA2/ZWILCH",6
"GO:1901987","regulation of cell cycle phase transition","6/88","455/18888",0.0131868131868132,2.83036963036963,2.7038985302224,0.0195278909210735,0.316506509285122,0.299380172432507,"CDC16/DLGAP5/RPA2/RRM2B/SMARCA2/ZWILCH",6
"GO:0010824","regulation of centrosome duplication","2/88","47/18888",0.0425531914893617,9.13346228239845,3.81958617574194,0.0202540474795983,0.325057605138259,0.307468563905977,"CEP76/ROCK2",2
"GO:0098534","centriole assembly","2/88","48/18888",0.0416666666666667,8.94318181818182,3.76980229644056,0.0210715018470124,0.328514747843423,0.310738638766469,"CEP76/RTTN",2
"GO:1902003","regulation of amyloid-beta formation","2/88","48/18888",0.0416666666666667,8.94318181818182,3.76980229644056,0.0210715018470124,0.328514747843423,0.310738638766469,"ROCK2/SLC2A13",2
"GO:1902459","positive regulation of stem cell population maintenance","2/88","48/18888",0.0416666666666667,8.94318181818182,3.76980229644056,0.0210715018470124,0.328514747843423,0.310738638766469,"NCOA3/SMARCA2",2
"GO:0014075","response to amine","2/88","49/18888",0.0408163265306122,8.76066790352504,3.72144939674913,0.0219025379877624,0.338249572509122,0.31994670685202,"JAK2/RRM2B",2
"GO:0000819","sister chromatid segregation","4/88","229/18888",0.0174672489082969,3.7491067884081,2.86357835246721,0.0222424397165691,0.34028854033667,0.321875345037611,"CDC16/DLGAP5/SMARCA2/ZWILCH",4
"GO:0045931","positive regulation of mitotic cell cycle","3/88","130/18888",0.0230769230769231,4.95314685314685,3.09432025374706,0.0228752543488667,0.34672954971384,0.327967827945252,"CDC16/DLGAP5/RRM2B",3
"GO:0070646","protein modification by small protein removal","3/88","131/18888",0.0229007633587786,4.91533657182512,3.07657113600127,0.0233343420480802,0.34783962161795,0.329017833263676,"COPS3/COPS4/USP42",3
"GO:0034198","cellular response to amino acid starvation","2/88","51/18888",0.0392156862745098,8.41711229946524,3.62875774104864,0.0236047916488122,0.34783962161795,0.329017833263676,"EIF2S1/SESN1",2
"GO:0030301","cholesterol transport","3/88","132/18888",0.0227272727272727,4.87809917355372,3.05900133240147,0.0237984347105745,0.34783962161795,0.329017833263676,"ABCA5/PTCH1/RELCH",3
"GO:2000779","regulation of double-strand break repair","3/88","132/18888",0.0227272727272727,4.87809917355372,3.05900133240147,0.0237984347105745,0.34783962161795,0.329017833263676,"RECQL5/RPA2/SMARCA2",3
"GO:0010874","regulation of cholesterol efflux","2/88","54/18888",0.037037037037037,7.94949494949495,3.49882919816879,0.0262565367991435,0.373756093393026,0.353531950860779,"ABCA5/PTCH1",2
"GO:0046605","regulation of centrosome cycle","2/88","54/18888",0.037037037037037,7.94949494949495,3.49882919816879,0.0262565367991435,0.373756093393026,0.353531950860779,"CEP76/ROCK2",2
"GO:1990928","response to amino acid starvation","2/88","54/18888",0.037037037037037,7.94949494949495,3.49882919816879,0.0262565367991435,0.373756093393026,0.353531950860779,"EIF2S1/SESN1",2
"GO:0031667","response to nutrient levels","6/88","490/18888",0.0122448979591837,2.62820037105751,2.49841445397807,0.0268800153799061,0.379332630835399,0.358806738873338,"EIF2S1/HLCS/KYNU/SESN1/SLC22A3/TRIM24",6
"GO:1902991","regulation of amyloid precursor protein catabolic process","2/88","55/18888",0.0363636363636364,7.80495867768595,3.45772926363547,0.027166132276882,0.380093662711589,0.359526590906824,"ROCK2/SLC2A13",2
"GO:0034205","amyloid-beta formation","2/88","56/18888",0.0357142857142857,7.66558441558442,3.41765267928292,0.0280883415717997,0.389666230110475,0.368581181553232,"ROCK2/SLC2A13",2
"GO:0060998","regulation of dendritic spine development","2/88","58/18888",0.0344827586206897,7.4012539184953,3.34039475480263,0.0299700649832017,0.411137019357665,0.388890174886747,"LLPH/STAU2",2
"GO:0015918","sterol transport","3/88","145/18888",0.0206896551724138,4.44075235109718,2.84552080590123,0.0302863348565963,0.411137019357665,0.388890174886747,"ABCA5/PTCH1/RELCH",3
"GO:1901653","cellular response to peptide","5/88","376/18888",0.0132978723404255,2.85420696324952,2.48467368795664,0.0311433021219731,0.411137019357665,0.388890174886747,"JAK2/PIK3R3/ROCK2/TBC1D4/UMODL1",5
"GO:0051783","regulation of nuclear division","3/88","147/18888",0.0204081632653061,4.38033395176252,2.81491831074609,0.031359179108554,0.411137019357665,0.388890174886747,"CDC16/DLGAP5/ZWILCH",3
"GO:0042908","xenobiotic transport","2/88","61/18888",0.0327868852459016,7.03725782414307,3.2311564061271,0.0328839246935726,0.411137019357665,0.388890174886747,"ABCC5/SLC22A3",2
"GO:0051785","positive regulation of nuclear division","2/88","61/18888",0.0327868852459016,7.03725782414307,3.2311564061271,0.0328839246935726,0.411137019357665,0.388890174886747,"CDC16/DLGAP5",2
"GO:0170035","L-amino acid catabolic process","2/88","61/18888",0.0327868852459016,7.03725782414307,3.2311564061271,0.0328839246935726,0.411137019357665,0.388890174886747,"FAH/KYNU",2
"GO:0090068","positive regulation of cell cycle process","4/88","263/18888",0.0152091254752852,3.26443138610439,2.53007153716444,0.0345203283003135,0.411137019357665,0.388890174886747,"CDC16/DLGAP5/ROCK2/RRM2B",4
"GO:0045428","regulation of nitric oxide biosynthetic process","2/88","63/18888",0.0317460317460317,6.81385281385281,3.1623556936343,0.0348858236530792,0.411137019357665,0.388890174886747,"JAK2/ROCK2",2
"GO:0019674","NAD metabolic process","2/88","64/18888",0.03125,6.70738636363636,3.12906946671239,0.0359041845842256,0.411137019357665,0.388890174886747,"IDO1/KYNU",2
"GO:0032368","regulation of lipid transport","3/88","156/18888",0.0192307692307692,4.12762237762238,2.68366583910516,0.0364315416987916,0.411137019357665,0.388890174886747,"ABCA5/PLA2R1/PTCH1",3
"GO:0050435","amyloid-beta metabolic process","2/88","65/18888",0.0307692307692308,6.6041958041958,3.09648841449756,0.0369339836048785,0.411137019357665,0.388890174886747,"ROCK2/SLC2A13",2
"GO:0080164","regulation of nitric oxide metabolic process","2/88","65/18888",0.0307692307692308,6.6041958041958,3.09648841449756,0.0369339836048785,0.411137019357665,0.388890174886747,"JAK2/ROCK2",2
"GO:0006261","DNA-templated DNA replication","3/88","160/18888",0.01875,4.02443181818182,2.62846374422649,0.038813478962587,0.411137019357665,0.388890174886747,"MCM6/RECQL5/RRM2B",3
"GO:0061180","mammary gland epithelium development","2/88","67/18888",0.0298507462686567,6.40705563093623,3.03333791430255,0.0390273927271183,0.411137019357665,0.388890174886747,"JAK2/PTCH1",2
"GO:1902600","proton transmembrane transport","3/88","161/18888",0.0186335403726708,3.99943534726143,2.61494307768273,0.0394211347119491,0.411137019357665,0.388890174886747,"ATP5F1E/SLC25A27/SLC9A8",3
"GO:0003018","vascular process in circulatory system","4/88","275/18888",0.0145454545454545,3.12198347107438,2.42518043839998,0.0396327586207712,0.411137019357665,0.388890174886747,"ABCC5/ROCK2/SLC22A3/SLC2A13",4
"GO:0042987","amyloid precursor protein catabolic process","2/88","68/18888",0.0294117647058824,6.31283422459893,3.00271983867237,0.0400907534849751,0.411137019357665,0.388890174886747,"ROCK2/SLC2A13",2
"GO:0007584","response to nutrient","3/88","164/18888",0.0182926829268293,3.92627494456763,2.57502611698104,0.0412731683886667,0.411137019357665,0.388890174886747,"HLCS/KYNU/TRIM24",3
"GO:0140694","non-membrane-bounded organelle assembly","5/88","413/18888",0.0121065375302663,2.59850319172353,2.24719216325715,0.043763264209055,0.411137019357665,0.388890174886747,"CEP76/DLGAP5/EIF2S1/HAUS1/RTTN",5
